areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesBySpecimenDate
E12000005,West Midlands,region,2020-08-16,28681,134,72
E12000005,West Midlands,region,2020-08-15,28547,134,95
E12000005,West Midlands,region,2020-08-14,28413,271,172
E12000005,West Midlands,region,2020-08-13,28142,0,117
E12000005,West Midlands,region,2020-08-12,28142,131,132
E12000005,West Midlands,region,2020-08-11,28011,142,163
E12000005,West Midlands,region,2020-08-10,27869,77,157
E12000005,West Midlands,region,2020-08-09,27792,127,76
E12000005,West Midlands,region,2020-08-08,27665,66,75
E12000005,West Midlands,region,2020-08-07,27599,62,106
E12000005,West Midlands,region,2020-08-06,27537,87,113
E12000005,West Midlands,region,2020-08-05,27450,89,95
E12000005,West Midlands,region,2020-08-04,27361,50,98
E12000005,West Midlands,region,2020-08-03,27311,125,88
E12000005,West Midlands,region,2020-08-02,27186,54,42
E12000005,West Midlands,region,2020-08-01,27132,64,54
E12000005,West Midlands,region,2020-07-31,27068,60,81
E12000005,West Midlands,region,2020-07-30,27008,88,80
E12000005,West Midlands,region,2020-07-29,26920,65,89
E12000005,West Midlands,region,2020-07-28,26855,67,87
E12000005,West Midlands,region,2020-07-27,26788,69,76
E12000005,West Midlands,region,2020-07-26,26719,83,66
E12000005,West Midlands,region,2020-07-25,26636,102,67
E12000005,West Midlands,region,2020-07-24,26534,55,80
E12000005,West Midlands,region,2020-07-23,26479,89,87
E12000005,West Midlands,region,2020-07-22,26390,49,76
E12000005,West Midlands,region,2020-07-21,26341,59,80
E12000005,West Midlands,region,2020-07-20,26282,55,83
E12000005,West Midlands,region,2020-07-19,26227,82,40
E12000005,West Midlands,region,2020-07-18,26145,77,51
E12000005,West Midlands,region,2020-07-17,26068,87,69
E12000005,West Midlands,region,2020-07-16,25981,64,65
E12000005,West Midlands,region,2020-07-15,25917,65,108
E12000005,West Midlands,region,2020-07-14,25852,31,71
E12000005,West Midlands,region,2020-07-13,25821,54,79
E12000005,West Midlands,region,2020-07-12,25767,60,38
E12000005,West Midlands,region,2020-07-11,25707,124,41
E12000005,West Midlands,region,2020-07-10,25583,56,43
E12000005,West Midlands,region,2020-07-09,25527,61,121
E12000005,West Midlands,region,2020-07-08,25466,39,65
E12000005,West Midlands,region,2020-07-07,25427,37,61
E12000005,West Midlands,region,2020-07-06,25390,1,53
E12000005,West Midlands,region,2020-07-05,25389,66,38
E12000005,West Midlands,region,2020-07-04,25323,63,24
E12000005,West Midlands,region,2020-07-03,25260,29,41
E12000005,West Midlands,region,2020-07-02,25231,55,56
E12000005,West Midlands,region,2020-07-01,25176,8099,49
E12000005,West Midlands,region,2020-06-30,17077,9,51
E12000005,West Midlands,region,2020-06-29,17068,13,57
E12000005,West Midlands,region,2020-06-28,17055,24,25
E12000005,West Midlands,region,2020-06-27,17031,19,44
E12000005,West Midlands,region,2020-06-26,17012,22,68
E12000005,West Midlands,region,2020-06-25,16990,28,56
E12000005,West Midlands,region,2020-06-24,16962,11,53
E12000005,West Midlands,region,2020-06-23,16951,28,55
E12000005,West Midlands,region,2020-06-22,16923,9,67
E12000005,West Midlands,region,2020-06-21,16914,16,36
E12000005,West Midlands,region,2020-06-20,16898,12,49
E12000005,West Midlands,region,2020-06-19,16886,58,53
E12000005,West Midlands,region,2020-06-18,16828,21,84
E12000005,West Midlands,region,2020-06-17,16807,33,81
E12000005,West Midlands,region,2020-06-16,16774,32,108
E12000005,West Midlands,region,2020-06-15,16742,21,102
E12000005,West Midlands,region,2020-06-14,16721,42,76
E12000005,West Midlands,region,2020-06-13,16679,40,86
E12000005,West Midlands,region,2020-06-12,16639,33,79
E12000005,West Midlands,region,2020-06-11,16606,49,92
E12000005,West Midlands,region,2020-06-10,16557,26,92
E12000005,West Midlands,region,2020-06-09,16531,63,101
E12000005,West Midlands,region,2020-06-08,16468,4,119
E12000005,West Midlands,region,2020-06-07,16464,36,64
E12000005,West Midlands,region,2020-06-06,16428,40,78
E12000005,West Midlands,region,2020-06-05,16388,39,103
E12000005,West Midlands,region,2020-06-04,16349,53,136
E12000005,West Midlands,region,2020-06-03,16296,38,125
E12000005,West Midlands,region,2020-06-02,16258,65,125
E12000005,West Midlands,region,2020-06-01,16193,29,124
E12000005,West Midlands,region,2020-05-31,16164,0,78
E12000005,West Midlands,region,2020-05-30,16271,0,115
E12000005,West Midlands,region,2020-05-29,16863,94,154
E12000005,West Midlands,region,2020-05-28,16769,77,156
E12000005,West Midlands,region,2020-05-27,16692,58,194
E12000005,West Midlands,region,2020-05-26,16634,54,151
E12000005,West Midlands,region,2020-05-25,16580,56,138
E12000005,West Midlands,region,2020-05-24,16524,84,135
E12000005,West Midlands,region,2020-05-23,16440,94,147
E12000005,West Midlands,region,2020-05-22,16346,143,195
E12000005,West Midlands,region,2020-05-21,16203,113,224
E12000005,West Midlands,region,2020-05-20,16090,110,253
E12000005,West Midlands,region,2020-05-19,15980,116,278
E12000005,West Midlands,region,2020-05-18,15864,143,207
E12000005,West Midlands,region,2020-05-17,15721,89,171
E12000005,West Midlands,region,2020-05-16,15632,114,175
E12000005,West Midlands,region,2020-05-15,15518,100,266
E12000005,West Midlands,region,2020-05-14,15418,145,259
E12000005,West Midlands,region,2020-05-13,15273,124,245
E12000005,West Midlands,region,2020-05-12,15149,149,308
E12000005,West Midlands,region,2020-05-11,15000,121,251
E12000005,West Midlands,region,2020-05-10,14879,160,218
E12000005,West Midlands,region,2020-05-09,14719,147,164
E12000005,West Midlands,region,2020-05-08,14572,222,341
E12000005,West Midlands,region,2020-05-07,14350,199,369
E12000005,West Midlands,region,2020-05-06,14151,135,311
E12000005,West Midlands,region,2020-05-05,14016,228,318
E12000005,West Midlands,region,2020-05-04,13788,211,238
E12000005,West Midlands,region,2020-05-03,13577,175,300
E12000005,West Midlands,region,2020-05-02,13402,239,322
E12000005,West Midlands,region,2020-05-01,13163,295,472
E12000005,West Midlands,region,2020-04-30,12868,275,450
E12000005,West Midlands,region,2020-04-29,12593,200,440
E12000005,West Midlands,region,2020-04-28,12393,341,378
E12000005,West Midlands,region,2020-04-27,12052,264,417
E12000005,West Midlands,region,2020-04-26,11788,296,317
E12000005,West Midlands,region,2020-04-25,11492,320,385
E12000005,West Midlands,region,2020-04-24,11172,311,478
E12000005,West Midlands,region,2020-04-23,10861,398,551
E12000005,West Midlands,region,2020-04-22,10463,346,579
E12000005,West Midlands,region,2020-04-21,10117,330,494
E12000005,West Midlands,region,2020-04-20,9787,360,404
E12000005,West Midlands,region,2020-04-19,9427,382,340
E12000005,West Midlands,region,2020-04-18,9045,327,547
E12000005,West Midlands,region,2020-04-17,8718,373,447
E12000005,West Midlands,region,2020-04-16,8345,,512
E12000005,West Midlands,region,2020-04-15,,,390
E12000005,West Midlands,region,2020-04-14,,,321
E12000005,West Midlands,region,2020-04-13,,,280
E12000005,West Midlands,region,2020-04-12,,,238
E12000005,West Midlands,region,2020-04-11,,,252
E12000005,West Midlands,region,2020-04-10,,,363
E12000005,West Midlands,region,2020-04-09,,,345
E12000005,West Midlands,region,2020-04-08,,,360
E12000005,West Midlands,region,2020-04-07,,,382
E12000005,West Midlands,region,2020-04-06,,,359
E12000005,West Midlands,region,2020-04-05,,,291
E12000005,West Midlands,region,2020-04-04,,,344
E12000005,West Midlands,region,2020-04-03,,,373
E12000005,West Midlands,region,2020-04-02,,,449
E12000005,West Midlands,region,2020-04-01,,,408
E12000005,West Midlands,region,2020-03-31,,,415
E12000005,West Midlands,region,2020-03-30,,,431
E12000005,West Midlands,region,2020-03-29,,,366
E12000005,West Midlands,region,2020-03-28,,,323
E12000005,West Midlands,region,2020-03-27,,,279
E12000005,West Midlands,region,2020-03-26,,,313
E12000005,West Midlands,region,2020-03-25,,,239
E12000005,West Midlands,region,2020-03-24,,,249
E12000005,West Midlands,region,2020-03-23,,,239
E12000005,West Midlands,region,2020-03-22,,,111
E12000005,West Midlands,region,2020-03-21,,,125
E12000005,West Midlands,region,2020-03-20,,,152
E12000005,West Midlands,region,2020-03-19,,,122
E12000005,West Midlands,region,2020-03-18,,,100
E12000005,West Midlands,region,2020-03-17,,,68
E12000005,West Midlands,region,2020-03-16,,,56
E12000005,West Midlands,region,2020-03-15,,,44
E12000005,West Midlands,region,2020-03-14,,,31
E12000005,West Midlands,region,2020-03-13,,,39
E12000005,West Midlands,region,2020-03-12,,,47
E12000005,West Midlands,region,2020-03-11,,,27
E12000005,West Midlands,region,2020-03-10,,,17
E12000005,West Midlands,region,2020-03-09,,,8
E12000005,West Midlands,region,2020-03-08,,,4
E12000005,West Midlands,region,2020-03-07,,,6
E12000005,West Midlands,region,2020-03-06,,,2
E12000005,West Midlands,region,2020-03-05,,,6
E12000005,West Midlands,region,2020-03-04,,,3
E12000005,West Midlands,region,2020-03-03,,,1
E12000005,West Midlands,region,2020-03-02,,,4
E12000005,West Midlands,region,2020-03-01,,,2
E12000006,East of England,region,2022-01-09,1287147,10481,
E12000006,East of England,region,2022-01-08,1276666,12811,2287
E12000006,East of England,region,2022-01-07,1263855,14739,6057
E12000006,East of England,region,2022-01-06,1249116,14245,10837
E12000006,East of England,region,2022-01-05,1234871,15142,13754
E12000006,East of England,region,2022-01-04,1219729,15163,19547
E12000006,East of England,region,2022-01-03,1204566,15671,16380
E12000006,East of England,region,2022-01-02,1188895,12556,12922
E12000006,East of England,region,2022-01-01,1176339,16169,8691
E12000006,East of England,region,2021-12-31,1160170,17116,14082
E12000006,East of England,region,2021-12-30,1143054,16792,18121
E12000006,East of England,region,2021-12-29,1126262,16995,21933
E12000006,East of England,region,2021-12-28,1109267,14067,16882
E12000006,East of England,region,2021-12-27,1095200,11698,16338
E12000006,East of England,region,2021-12-26,1083502,11581,10217
E12000006,East of England,region,2021-12-25,1071921,13241,6412
E12000006,East of England,region,2021-12-24,1058680,11001,12544
E12000006,East of England,region,2021-12-23,1047679,13091,14734
E12000006,East of England,region,2021-12-22,1034588,12546,14881
E12000006,East of England,region,2021-12-21,1022042,9916,14339
E12000006,East of England,region,2021-12-20,1012126,9006,13202
E12000006,East of England,region,2021-12-19,1003120,8947,9013
E12000006,East of England,region,2021-12-18,994173,9996,8919
E12000006,East of England,region,2021-12-17,984177,10514,9330
E12000006,East of England,region,2021-12-16,973663,9621,10384
E12000006,East of England,region,2021-12-15,964042,8008,11020
E12000006,East of England,region,2021-12-14,956034,7589,10250
E12000006,East of England,region,2021-12-13,948445,5719,8598
E12000006,East of England,region,2021-12-12,942726,4703,5526
E12000006,East of England,region,2021-12-11,938023,5174,5201
E12000006,East of England,region,2021-12-10,932849,5967,5292
E12000006,East of England,region,2021-12-09,926882,5314,5730
E12000006,East of England,region,2021-12-08,921568,5193,5751
E12000006,East of England,region,2021-12-07,916375,4597,5741
E12000006,East of England,region,2021-12-06,911778,4778,5902
E12000006,East of England,region,2021-12-05,907000,4148,4068
E12000006,East of England,region,2021-12-04,902852,4964,3884
E12000006,East of England,region,2021-12-03,897888,5726,4665
E12000006,East of England,region,2021-12-02,892162,6131,5113
E12000006,East of England,region,2021-12-01,886031,4441,5699
E12000006,East of England,region,2021-11-30,881590,4031,5813
E12000006,East of England,region,2021-11-29,877559,4753,5633
E12000006,East of England,region,2021-11-28,872806,3573,4148
E12000006,East of England,region,2021-11-27,869233,3954,3502
E12000006,East of England,region,2021-11-26,865279,4886,3949
E12000006,East of England,region,2021-11-25,860393,4901,4230
E12000006,East of England,region,2021-11-24,855492,4219,4699
E12000006,East of England,region,2021-11-23,851273,4634,4818
E12000006,East of England,region,2021-11-22,846639,4354,4963
E12000006,East of England,region,2021-11-21,842285,3958,3705
E12000006,East of England,region,2021-11-20,838327,4289,3556
E12000006,East of England,region,2021-11-19,834038,4195,3673
E12000006,East of England,region,2021-11-18,829843,4145,4117
E12000006,East of England,region,2021-11-17,825698,3293,4361
E12000006,East of England,region,2021-11-16,822405,3617,4395
E12000006,East of England,region,2021-11-15,818788,3888,4830
E12000006,East of England,region,2021-11-14,814900,3484,3534
E12000006,East of England,region,2021-11-13,811416,3902,3186
E12000006,East of England,region,2021-11-12,807514,3655,3537
E12000006,East of England,region,2021-11-11,803859,4161,3877
E12000006,East of England,region,2021-11-10,799698,3292,4019
E12000006,East of England,region,2021-11-09,796406,3180,3999
E12000006,East of England,region,2021-11-08,793226,2883,3971
E12000006,East of England,region,2021-11-07,790343,2536,2772
E12000006,East of England,region,2021-11-06,787807,2958,2553
E12000006,East of England,region,2021-11-05,784849,3020,2583
E12000006,East of England,region,2021-11-04,781829,3448,2983
E12000006,East of England,region,2021-11-03,778381,3803,3258
E12000006,East of England,region,2021-11-02,774578,3439,3568
E12000006,East of England,region,2021-11-01,771139,3986,4291
E12000006,East of England,region,2021-10-31,767153,3816,3558
E12000006,East of England,region,2021-10-30,763337,4267,3352
E12000006,East of England,region,2021-10-29,759070,4074,3951
E12000006,East of England,region,2021-10-28,754996,3995,3941
E12000006,East of England,region,2021-10-27,751001,4520,4236
E12000006,East of England,region,2021-10-26,746481,3967,4209
E12000006,East of England,region,2021-10-25,742514,3891,4826
E12000006,East of England,region,2021-10-24,738623,3618,3616
E12000006,East of England,region,2021-10-23,735005,5353,3486
E12000006,East of England,region,2021-10-22,729652,4796,3992
E12000006,East of England,region,2021-10-21,724856,5592,4416
E12000006,East of England,region,2021-10-20,719264,4752,5226
E12000006,East of England,region,2021-10-19,714512,4330,5398
E12000006,East of England,region,2021-10-18,710182,4936,5805
E12000006,East of England,region,2021-10-17,705246,4110,4577
E12000006,East of England,region,2021-10-16,701136,4677,3480
E12000006,East of England,region,2021-10-15,696459,4068,3941
E12000006,East of England,region,2021-10-14,692391,4385,4428
E12000006,East of England,region,2021-10-13,688006,4161,4755
E12000006,East of England,region,2021-10-12,683845,3878,4535
E12000006,East of England,region,2021-10-11,679967,4097,5195
E12000006,East of England,region,2021-10-10,675870,3543,3872
E12000006,East of England,region,2021-10-09,672327,3537,3162
E12000006,East of England,region,2021-10-08,668790,3633,3367
E12000006,East of England,region,2021-10-07,665157,3958,3775
E12000006,East of England,region,2021-10-06,661199,3636,3811
E12000006,East of England,region,2021-10-05,657563,3229,3565
E12000006,East of England,region,2021-10-04,654334,3224,4268
E12000006,East of England,region,2021-10-03,651110,2573,3112
E12000006,East of England,region,2021-10-02,648537,2632,2338
E12000006,East of England,region,2021-10-01,645905,2822,2549
E12000006,East of England,region,2021-09-30,643083,3410,2741
E12000006,East of England,region,2021-09-29,639673,3009,3156
E12000006,East of England,region,2021-09-28,636664,3389,3459
E12000006,East of England,region,2021-09-27,633275,3438,3826
E12000006,East of England,region,2021-09-26,629837,2655,2995
E12000006,East of England,region,2021-09-25,627182,2763,2437
E12000006,East of England,region,2021-09-24,624419,2588,2683
E12000006,East of England,region,2021-09-23,621831,3205,2766
E12000006,East of England,region,2021-09-22,618626,2442,2938
E12000006,East of England,region,2021-09-21,616184,2525,3258
E12000006,East of England,region,2021-09-20,613659,2995,3376
E12000006,East of England,region,2021-09-19,610664,1997,2476
E12000006,East of England,region,2021-09-18,608667,2295,2043
E12000006,East of England,region,2021-09-17,606372,2217,2193
E12000006,East of England,region,2021-09-16,604155,2386,2198
E12000006,East of England,region,2021-09-15,601769,2274,2347
E12000006,East of England,region,2021-09-14,599495,1956,2264
E12000006,East of England,region,2021-09-13,597539,2192,2594
E12000006,East of England,region,2021-09-12,595347,1914,1863
E12000006,East of England,region,2021-09-11,593433,2329,1712
E12000006,East of England,region,2021-09-10,591104,2566,2046
E12000006,East of England,region,2021-09-09,588538,2813,2327
E12000006,East of England,region,2021-09-08,585725,2875,2469
E12000006,East of England,region,2021-09-07,582850,2545,2916
E12000006,East of England,region,2021-09-06,580305,2841,3322
E12000006,East of England,region,2021-09-05,577464,3009,2328
E12000006,East of England,region,2021-09-04,574455,2674,2374
E12000006,East of England,region,2021-09-03,571781,3597,2833
E12000006,East of England,region,2021-09-02,568184,2187,3013
E12000006,East of England,region,2021-09-01,565997,2662,3109
E12000006,East of England,region,2021-08-31,563335,2048,3270
E12000006,East of England,region,2021-08-30,561287,2147,2374
E12000006,East of England,region,2021-08-29,559140,2197,1825
E12000006,East of England,region,2021-08-28,556943,2278,1932
E12000006,East of England,region,2021-08-27,554665,2596,2342
E12000006,East of England,region,2021-08-26,552069,2784,2539
E12000006,East of England,region,2021-08-25,549285,2697,2589
E12000006,East of England,region,2021-08-24,546588,2064,2583
E12000006,East of England,region,2021-08-23,544524,2273,2816
E12000006,East of England,region,2021-08-22,542251,2707,2144
E12000006,East of England,region,2021-08-21,539544,2583,2106
E12000006,East of England,region,2021-08-20,536961,2848,2390
E12000006,East of England,region,2021-08-19,534113,2431,2730
E12000006,East of England,region,2021-08-18,531682,2496,2837
E12000006,East of England,region,2021-08-17,529186,2267,2686
E12000006,East of England,region,2021-08-16,526919,2221,2805
E12000006,East of England,region,2021-08-15,524698,2002,1995
E12000006,East of England,region,2021-08-14,522696,2402,1988
E12000006,East of England,region,2021-08-13,520294,2804,2414
E12000006,East of England,region,2021-08-12,517490,2861,2698
E12000006,East of England,region,2021-08-11,514629,2500,2733
E12000006,East of England,region,2021-08-10,512129,1909,2473
E12000006,East of England,region,2021-08-09,510220,2084,2646
E12000006,East of England,region,2021-08-08,508136,2167,1887
E12000006,East of England,region,2021-08-07,505969,2399,1892
E12000006,East of England,region,2021-08-06,503570,2718,2319
E12000006,East of England,region,2021-08-05,500852,2572,2672
E12000006,East of England,region,2021-08-04,498280,2678,2735
E12000006,East of England,region,2021-08-03,495602,1820,2586
E12000006,East of England,region,2021-08-02,493782,2060,2489
E12000006,East of England,region,2021-08-01,491722,2084,1746
E12000006,East of England,region,2021-07-31,489638,2074,1865
E12000006,East of England,region,2021-07-30,487564,2462,2161
E12000006,East of England,region,2021-07-29,485102,2637,2369
E12000006,East of England,region,2021-07-28,482465,2276,2560
E12000006,East of England,region,2021-07-27,480189,2004,2418
E12000006,East of England,region,2021-07-26,478185,2078,2390
E12000006,East of England,region,2021-07-25,476107,2378,1820
E12000006,East of England,region,2021-07-24,473729,2816,1921
E12000006,East of England,region,2021-07-23,470913,3081,2256
E12000006,East of England,region,2021-07-22,467832,3186,2698
E12000006,East of England,region,2021-07-21,464646,3729,2997
E12000006,East of England,region,2021-07-20,460917,5784,3404
E12000006,East of England,region,2021-07-19,455133,2249,3963
E12000006,East of England,region,2021-07-18,452884,3829,3144
E12000006,East of England,region,2021-07-17,449055,4508,3336
E12000006,East of England,region,2021-07-16,444547,4186,4693
E12000006,East of England,region,2021-07-15,440361,3921,5404
E12000006,East of England,region,2021-07-14,436440,3182,4671
E12000006,East of England,region,2021-07-13,433258,2833,3705
E12000006,East of England,region,2021-07-12,430425,2211,3280
E12000006,East of England,region,2021-07-11,428214,2097,2268
E12000006,East of England,region,2021-07-10,426117,2386,1904
E12000006,East of England,region,2021-07-09,423731,2500,2233
E12000006,East of England,region,2021-07-08,421231,1919,2294
E12000006,East of England,region,2021-07-07,419312,2155,2537
E12000006,East of England,region,2021-07-06,417157,2285,2344
E12000006,East of England,region,2021-07-05,414872,1703,2272
E12000006,East of England,region,2021-07-04,413169,1451,1681
E12000006,East of England,region,2021-07-03,411718,1326,1546
E12000006,East of England,region,2021-07-02,410392,1359,1518
E12000006,East of England,region,2021-07-01,409033,1502,1615
E12000006,East of England,region,2021-06-30,407531,1022,1487
E12000006,East of England,region,2021-06-29,406509,1051,1384
E12000006,East of England,region,2021-06-28,405458,1150,1393
E12000006,East of England,region,2021-06-27,404308,692,966
E12000006,East of England,region,2021-06-26,403616,742,791
E12000006,East of England,region,2021-06-25,402874,744,796
E12000006,East of England,region,2021-06-24,402130,730,819
E12000006,East of England,region,2021-06-23,401400,661,805
E12000006,East of England,region,2021-06-22,400739,442,694
E12000006,East of England,region,2021-06-21,400297,411,636
E12000006,East of England,region,2021-06-20,399886,421,421
E12000006,East of England,region,2021-06-19,399465,443,338
E12000006,East of England,region,2021-06-18,399022,429,429
E12000006,East of England,region,2021-06-17,398593,439,454
E12000006,East of England,region,2021-06-16,398154,340,438
E12000006,East of England,region,2021-06-15,397814,385,428
E12000006,East of England,region,2021-06-14,397429,344,420
E12000006,East of England,region,2021-06-13,397085,256,319
E12000006,East of England,region,2021-06-12,396829,299,287
E12000006,East of England,region,2021-06-11,396530,317,327
E12000006,East of England,region,2021-06-10,396213,427,297
E12000006,East of England,region,2021-06-09,395786,227,316
E12000006,East of England,region,2021-06-08,395559,313,390
E12000006,East of England,region,2021-06-07,395246,321,327
E12000006,East of England,region,2021-06-06,394925,211,277
E12000006,East of England,region,2021-06-05,394714,244,221
E12000006,East of England,region,2021-06-04,394470,340,267
E12000006,East of England,region,2021-06-03,394130,210,279
E12000006,East of England,region,2021-06-02,393920,181,279
E12000006,East of England,region,2021-06-01,393739,160,237
E12000006,East of England,region,2021-05-31,393579,188,173
E12000006,East of England,region,2021-05-30,393391,116,144
E12000006,East of England,region,2021-05-29,393275,187,144
E12000006,East of England,region,2021-05-28,393088,236,193
E12000006,East of England,region,2021-05-27,392852,224,191
E12000006,East of England,region,2021-05-26,392628,164,222
E12000006,East of England,region,2021-05-25,392464,158,199
E12000006,East of England,region,2021-05-24,392306,180,184
E12000006,East of England,region,2021-05-23,392126,134,148
E12000006,East of England,region,2021-05-22,391992,150,137
E12000006,East of England,region,2021-05-21,391842,198,145
E12000006,East of England,region,2021-05-20,391644,184,163
E12000006,East of England,region,2021-05-19,391460,114,208
E12000006,East of England,region,2021-05-18,391346,0,175
E12000006,East of England,region,2021-05-17,391717,122,214
E12000006,East of England,region,2021-05-16,391595,132,131
E12000006,East of England,region,2021-05-15,391463,161,87
E12000006,East of England,region,2021-05-14,391302,182,115
E12000006,East of England,region,2021-05-13,391120,215,166
E12000006,East of England,region,2021-05-12,390905,157,173
E12000006,East of England,region,2021-05-11,390748,233,149
E12000006,East of England,region,2021-05-10,390515,199,213
E12000006,East of England,region,2021-05-09,390316,104,196
E12000006,East of England,region,2021-05-08,390212,142,101
E12000006,East of England,region,2021-05-07,390070,219,120
E12000006,East of England,region,2021-05-06,389851,224,148
E12000006,East of England,region,2021-05-05,389627,157,169
E12000006,East of England,region,2021-05-04,389470,158,197
E12000006,East of England,region,2021-05-03,389312,154,150
E12000006,East of England,region,2021-05-02,389158,134,129
E12000006,East of England,region,2021-05-01,389024,132,110
E12000006,East of England,region,2021-04-30,388892,174,113
E12000006,East of England,region,2021-04-29,388718,181,173
E12000006,East of England,region,2021-04-28,388537,138,152
E12000006,East of England,region,2021-04-27,388399,267,149
E12000006,East of England,region,2021-04-26,388132,222,194
E12000006,East of England,region,2021-04-25,387910,132,187
E12000006,East of England,region,2021-04-24,387778,163,122
E12000006,East of England,region,2021-04-23,387615,242,161
E12000006,East of England,region,2021-04-22,387373,212,193
E12000006,East of England,region,2021-04-21,387161,148,189
E12000006,East of England,region,2021-04-20,387013,205,176
E12000006,East of England,region,2021-04-19,386808,228,185
E12000006,East of England,region,2021-04-18,386580,134,198
E12000006,East of England,region,2021-04-17,386446,176,116
E12000006,East of England,region,2021-04-16,386270,206,159
E12000006,East of England,region,2021-04-15,386064,222,156
E12000006,East of England,region,2021-04-14,385842,146,197
E12000006,East of England,region,2021-04-13,385696,204,141
E12000006,East of England,region,2021-04-12,385492,369,227
E12000006,East of England,region,2021-04-11,385123,106,197
E12000006,East of England,region,2021-04-10,385017,161,177
E12000006,East of England,region,2021-04-09,384856,0,212
E12000006,East of England,region,2021-04-08,385472,202,221
E12000006,East of England,region,2021-04-07,385270,198,212
E12000006,East of England,region,2021-04-06,385072,191,221
E12000006,East of England,region,2021-04-05,384881,141,166
E12000006,East of England,region,2021-04-04,384740,158,142
E12000006,East of England,region,2021-04-03,384582,227,171
E12000006,East of England,region,2021-04-02,384355,260,198
E12000006,East of England,region,2021-04-01,384095,331,271
E12000006,East of England,region,2021-03-31,383764,251,258
E12000006,East of England,region,2021-03-30,383513,280,207
E12000006,East of England,region,2021-03-29,383233,337,241
E12000006,East of England,region,2021-03-28,382896,274,331
E12000006,East of England,region,2021-03-27,382622,255,249
E12000006,East of England,region,2021-03-26,382367,432,296
E12000006,East of England,region,2021-03-25,381935,488,387
E12000006,East of England,region,2021-03-24,381447,344,472
E12000006,East of England,region,2021-03-23,381103,407,309
E12000006,East of England,region,2021-03-22,380696,460,458
E12000006,East of England,region,2021-03-21,380236,332,437
E12000006,East of England,region,2021-03-20,379904,401,250
E12000006,East of England,region,2021-03-19,379503,440,360
E12000006,East of England,region,2021-03-18,379063,388,366
E12000006,East of England,region,2021-03-17,378675,354,459
E12000006,East of England,region,2021-03-16,378321,442,366
E12000006,East of England,region,2021-03-15,377879,404,466
E12000006,East of England,region,2021-03-14,377475,296,308
E12000006,East of England,region,2021-03-13,377179,383,305
E12000006,East of England,region,2021-03-12,376796,512,393
E12000006,East of England,region,2021-03-11,376284,481,407
E12000006,East of England,region,2021-03-10,375803,375,409
E12000006,East of England,region,2021-03-09,375428,442,400
E12000006,East of England,region,2021-03-08,374986,321,495
E12000006,East of England,region,2021-03-07,374665,398,291
E12000006,East of England,region,2021-03-06,374267,514,280
E12000006,East of England,region,2021-03-05,373753,451,396
E12000006,East of England,region,2021-03-04,373302,476,434
E12000006,East of England,region,2021-03-03,372826,456,457
E12000006,East of England,region,2021-03-02,372370,495,547
E12000006,East of England,region,2021-03-01,371875,385,521
E12000006,East of England,region,2021-02-28,371490,447,351
E12000006,East of England,region,2021-02-27,371043,543,333
E12000006,East of England,region,2021-02-26,370500,670,512
E12000006,East of England,region,2021-02-25,369830,900,585
E12000006,East of England,region,2021-02-24,368930,772,624
E12000006,East of England,region,2021-02-23,368158,693,868
E12000006,East of England,region,2021-02-22,367465,729,864
E12000006,East of England,region,2021-02-21,366736,784,587
E12000006,East of England,region,2021-02-20,365952,780,657
E12000006,East of England,region,2021-02-19,365172,1057,733
E12000006,East of England,region,2021-02-18,364115,1004,918
E12000006,East of England,region,2021-02-17,363111,948,882
E12000006,East of England,region,2021-02-16,362163,869,997
E12000006,East of England,region,2021-02-15,361294,936,1134
E12000006,East of England,region,2021-02-14,360358,752,684
E12000006,East of England,region,2021-02-13,359606,1091,760
E12000006,East of England,region,2021-02-12,358515,1671,994
E12000006,East of England,region,2021-02-11,356844,1053,1067
E12000006,East of England,region,2021-02-10,355791,972,1247
E12000006,East of England,region,2021-02-09,354819,946,1168
E12000006,East of England,region,2021-02-08,353873,1336,1243
E12000006,East of England,region,2021-02-07,352537,1463,950
E12000006,East of England,region,2021-02-06,351074,1615,1071
E12000006,East of England,region,2021-02-05,349459,1800,1465
E12000006,East of England,region,2021-02-04,347659,2131,1633
E12000006,East of England,region,2021-02-03,345528,1764,1824
E12000006,East of England,region,2021-02-02,343764,1753,1978
E12000006,East of England,region,2021-02-01,342011,1866,2152
E12000006,East of England,region,2021-01-31,340145,2056,1508
E12000006,East of England,region,2021-01-30,338089,2312,1616
E12000006,East of England,region,2021-01-29,335777,3005,2131
E12000006,East of England,region,2021-01-28,332772,3076,2435
E12000006,East of England,region,2021-01-27,329696,2467,2540
E12000006,East of England,region,2021-01-26,327229,2002,2862
E12000006,East of England,region,2021-01-25,325227,2468,3177
E12000006,East of England,region,2021-01-24,322759,3216,1776
E12000006,East of England,region,2021-01-23,319543,3505,2264
E12000006,East of England,region,2021-01-22,316038,4574,3105
E12000006,East of England,region,2021-01-21,311464,3589,3328
E12000006,East of England,region,2021-01-20,307875,3720,3670
E12000006,East of England,region,2021-01-19,304155,3556,4015
E12000006,East of England,region,2021-01-18,300599,3999,4664
E12000006,East of England,region,2021-01-17,296600,4070,3012
E12000006,East of England,region,2021-01-16,292530,4449,3007
E12000006,East of England,region,2021-01-15,288081,6573,4479
E12000006,East of England,region,2021-01-14,281508,4741,4588
E12000006,East of England,region,2021-01-13,276767,4821,4911
